source_path,relative_path,basename,category,book_container,status,has_output,num_outputs,matched_outputs,notes
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000071.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000071.jpg,00000071,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000071.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000072.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000072.jpg,00000072,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000072.csv (csv, 2026-01-12 20:43:04)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000073.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000073.jpg,00000073,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000073.csv (csv, 2026-01-12 20:43:29)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000074.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000074.jpg,00000074,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000074.csv (csv, 2026-01-12 20:52:30)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000075.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000075.jpg,00000075,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000075.csv (csv, 2026-01-12 20:55:12)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000076.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000076.jpg,00000076,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000076.csv (csv, 2026-01-12 20:55:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000077.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000077.jpg,00000077,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000077.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000078.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000078.jpg,00000078,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000078.csv (csv, 2026-01-12 21:03:35)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000079.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000079.jpg,00000079,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000079.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000080.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000080.jpg,00000080,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000080.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000081.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000081.jpg,00000081,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000081.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000082.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000082.jpg,00000082,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000082.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000083.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000083.jpg,00000083,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000083.csv (csv, 2026-01-12 21:08:30)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000084.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000084.jpg,00000084,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000084.csv (csv, 2026-01-12 21:09:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000085.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000085.jpg,00000085,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000085.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000086.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000086.jpg,00000086,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000086.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000087.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000087.jpg,00000087,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000087.csv (csv, 2026-01-12 21:12:50)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000088.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000088.jpg,00000088,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000088.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000089.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000089.jpg,00000089,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000089.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000090.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000090.jpg,00000090,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000090.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000091.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000091.jpg,00000091,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000091.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000092.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000092.jpg,00000092,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000092.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000093.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000093.jpg,00000093,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000093.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000094.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000094.jpg,00000094,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000094.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000095.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000095.jpg,00000095,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000095.csv (csv, 2026-01-12 21:17:40)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000096.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000096.jpg,00000096,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000096.csv (csv, 2026-01-12 21:18:26)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000097.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000097.jpg,00000097,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000097.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000098.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000098.jpg,00000098,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000098.csv (csv, 2026-01-12 21:23:33)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000099.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000099.jpg,00000099,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000099.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000100.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000100.jpg,00000100,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000100.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000101.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000101.jpg,00000101,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000101.csv (csv, 2026-01-12 21:27:31)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000102.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000102.jpg,00000102,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000102.csv (csv, 2026-01-12 21:28:08)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000103.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000103.jpg,00000103,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000103.csv (csv, 2026-01-12 21:28:30)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000104.jpg,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000104.jpg,00000104,PROTOCOLLO DENUNCE,1 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/1 protocollo denunce CA/00000104.csv (csv, 2026-01-12 21:29:10)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.bak,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.bak,Batch,PROTOCOLLO DENUNCE,1 protocollo denunce CA,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.ini,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.ini,Batch,PROTOCOLLO DENUNCE,1 protocollo denunce CA,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.lock,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.lock,Batch,PROTOCOLLO DENUNCE,1 protocollo denunce CA,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.org,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Batch.org,Batch,PROTOCOLLO DENUNCE,1 protocollo denunce CA,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Thumbs.db,ftp/PROTOCOLLO DENUNCE/1 protocollo denunce CA/Thumbs.db,Thumbs,PROTOCOLLO DENUNCE,1 protocollo denunce CA,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000001.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000001.jpg,00000001,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000001.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000002.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000002.jpg,00000002,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000002.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000003.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000003.jpg,00000003,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000003.csv (csv, 2026-01-12 21:37:17)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000004.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000004.jpg,00000004,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000004.csv (csv, 2026-01-12 21:37:50)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000005.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000005.jpg,00000005,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000005.csv (csv, 2026-01-12 21:38:26)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000006.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000006.jpg,00000006,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000006.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000007.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000007.jpg,00000007,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000007.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000008.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000008.jpg,00000008,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000008.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000009.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000009.jpg,00000009,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000009.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000010.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000010.jpg,00000010,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000010.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000011.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000011.jpg,00000011,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000011.csv (csv, 2026-01-12 21:46:08)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000012.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000012.jpg,00000012,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000012.csv (csv, 2026-01-12 21:46:39)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000013.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000013.jpg,00000013,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000013.csv (csv, 2026-01-12 21:47:12)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000014.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000014.jpg,00000014,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000014.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000015.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000015.jpg,00000015,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000015.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000016.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000016.jpg,00000016,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000016.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000017.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000017.jpg,00000017,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000017.csv (csv, 2026-01-12 21:49:33)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000018.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000018.jpg,00000018,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000018.csv (csv, 2026-01-12 21:50:06)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000019.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000019.jpg,00000019,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000019.csv (csv, 2026-01-12 21:50:38)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000020.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000020.jpg,00000020,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000020.csv (csv, 2026-01-12 21:51:10)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000021.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000021.jpg,00000021,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000021.csv (csv, 2026-01-12 21:51:46)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000022.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000022.jpg,00000022,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000022.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000023.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000023.jpg,00000023,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000023.csv (csv, 2026-01-12 21:55:03)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000024.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000024.jpg,00000024,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000024.csv (csv, 2026-01-12 21:55:28)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000025.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000025.jpg,00000025,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000025.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000026.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000026.jpg,00000026,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000026.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000027.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000027.jpg,00000027,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000027.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000028.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000028.jpg,00000028,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000028.csv (csv, 2026-01-22 10:40:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000029.jpg,ftp/PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000029.jpg,00000029,PROTOCOLLO DENUNCE,10 protocollo denunce CA,ELABORATED,True,1,"PROTOCOLLO DENUNCE/10 protocollo denunce CA/00000029.csv (csv, 2026-01-12 21:58:48)",
